2025-06-05 13:12:55.119526	https://www.encodeproject.org/report/?type=Experiment&control_type%21=%2A&status=released&perturbed=false&assay_title=WGBS&assay_title=polyA+plus+RNA-seq&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&biosample_ontology.classification=tissue&limit=all
ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR859KGW/	ENCSR859KGW	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens large intestine tissue female embryo (85 days)	large intestine	GEO:GSM1059506		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF062QDJ/,/files/ENCFF376BOA/,/files/ENCFF594KYT/,/files/ENCFF756WXJ/,/files/ENCFF561BQO/,/files/ENCFF506YXT/,/files/ENCFF829KVL/,/files/ENCFF359YQU/,/files/ENCFF868LYL/,/files/ENCFF731HUJ/,/files/ENCFF280KCF/,/files/ENCFF550BZC/,/files/ENCFF737ALG/,/files/ENCFF216RVD/,/files/ENCFF016NWL/,/files/ENCFF946QQD/,/files/ENCFF581BJL/,/files/ENCFF387LNC/,/files/ENCFF597GFE/,/files/ENCFF630EMJ/		ENCBS588ZWT	1	2		Homo sapiens	embryonic	85 days												/replicates/a7529efa-5f41-41b6-b41a-98a0dd0a2755/				
/experiments/ENCSR096USV/	ENCSR096USV	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens muscle of leg tissue male embryo (127 days)	muscle of leg	GEO:GSM1101698		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF038OLY/,/files/ENCFF153JZR/,/files/ENCFF839YWE/,/files/ENCFF681FNT/,/files/ENCFF344UMD/,/files/ENCFF241YZC/,/files/ENCFF068NMI/,/files/ENCFF232CKG/,/files/ENCFF385MMP/,/files/ENCFF621RRM/,/files/ENCFF098BNX/,/files/ENCFF100IKB/,/files/ENCFF257IQO/,/files/ENCFF656PZD/,/files/ENCFF361FRU/,/files/ENCFF186NDS/,/files/ENCFF491LLT/,/files/ENCFF750QIV/,/files/ENCFF192QSS/		ENCBS611ZBY	1	1		Homo sapiens	embryonic	127 days												/replicates/821f233f-f056-4f1c-8b1d-3a6267da75ae/				
/experiments/ENCSR592EZK/	ENCSR592EZK	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens left lung tissue female embryo (98 days)	left lung	GEO:GSM1101687		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF836QCP/,/files/ENCFF793GAF/,/files/ENCFF286WWX/,/files/ENCFF381KAS/,/files/ENCFF643UJO/,/files/ENCFF453FRP/,/files/ENCFF438BKN/,/files/ENCFF467GUM/,/files/ENCFF415RDH/,/files/ENCFF976UGJ/,/files/ENCFF666QRH/,/files/ENCFF735RLM/,/files/ENCFF238LVW/,/files/ENCFF691DBJ/,/files/ENCFF426JDT/,/files/ENCFF503AXR/,/files/ENCFF462JUZ/,/files/ENCFF178JTH/,/files/ENCFF418MLZ/		ENCBS859ASH	1	1		Homo sapiens	embryonic	98 days												/replicates/16ceb5e0-0de3-43c3-b11a-c68936f75dcf/				
/experiments/ENCSR701UNO/	ENCSR701UNO	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens trophoblast tissue embryo (22 weeks)	trophoblast	GEO:GSM1582472		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173283/,/files/ENCFF642AYT/,/files/ENCFF665GOD/,/files/ENCFF116WGX/,/files/ENCFF132HUL/,/files/ENCFF728AHM/,/files/ENCFF196GXH/,/files/ENCFF224ALA/,/files/ENCFF540PFC/,/files/ENCFF591XIE/,/files/ENCFF132MTZ/,/files/ENCFF624BJT/,/files/ENCFF224NJJ/,/files/ENCFF703CBB/,/files/ENCFF413WJN/,/files/ENCFF947BSK/,/files/ENCFF471PPX/,/files/ENCFF176ZMS/,/files/ENCFF314EYN/,/files/ENCFF493MVQ/,/files/ENCFF199ESO/,/files/ENCFF903TQS/,/files/ENCFF926DAA/,/files/ENCFF633OPC/,/files/ENCFF626NZU/,/files/ENCFF075DLH/,/files/ENCFF257VFN/,/files/ENCFF324AAD/,/files/ENCFF031FIT/		ENCBS732UEX	1	1		Homo sapiens	embryonic	22 weeks												/replicates/cf289818-56ef-4aa3-b6d5-566a0ce1528b/				
/experiments/ENCSR039ICU/	ENCSR039ICU	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens small intestine tissue female adult (30 years)	small intestine	GEO:GSM1120313		Joe Ecker, Salk	Roadmap	released	/files/ENCFF069OPJ/,/files/ENCFF347YHE/,/files/ENCFF654AAB/,/files/ENCFF545LHI/,/files/ENCFF830JBH/,/files/ENCFF065WJH/,/files/ENCFF702UVT/,/files/ENCFF640WDO/,/files/ENCFF547PTO/,/files/ENCFF686JRI/,/files/ENCFF711YJG/,/files/ENCFF409SVL/,/files/ENCFF541VMN/,/files/ENCFF615KHN/,/files/ENCFF209IMK/,/files/ENCFF053XNS/,/files/ENCFF136WQX/,/files/ENCFF741CTW/,/files/ENCFF560DNL/,/files/ENCFF526OGL/,/files/ENCFF005DKX/,/files/ENCFF366QRX/,/files/ENCFF208ZWD/,/files/ENCFF038KKF/,/files/ENCFF584GAJ/,/files/ENCFF061ATP/,/files/ENCFF136GWM/,/files/ENCFF027BRR/,/files/ENCFF769LAG/,/files/ENCFF654IWW/,/files/ENCFF080HMB/,/files/ENCFF843BUH/,/files/ENCFF814EZQ/,/files/ENCFF306HHG/,/files/ENCFF161UJJ/,/files/ENCFF749MKO/,/files/ENCFF637XWD/,/files/ENCFF411VHJ/,/files/ENCFF295GEX/,/files/ENCFF866RIW/,/files/ENCFF171XIY/,/files/ENCFF789DLC/,/files/ENCFF138EEI/,/files/ENCFF965YDS/,/files/ENCFF345YKH/,/files/ENCFF008CRB/,/files/ENCFF778COZ/,/files/ENCFF265HSZ/,/files/ENCFF961WAO/		ENCBS372PVX	1	1		Homo sapiens	adult	30 years												/replicates/05f3c1b5-29c7-449c-9cbb-2d918825f306/				
/experiments/ENCSR922VBO/	ENCSR922VBO	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens stomach tissue male child (3 years)	stomach	GEO:GSM1120306		Joe Ecker, Salk	Roadmap	released	/files/ENCFF626NXC/,/files/ENCFF333HCC/,/files/ENCFF532CWS/,/files/ENCFF508VKW/,/files/ENCFF438SII/,/files/ENCFF403IDS/,/files/ENCFF175GVN/,/files/ENCFF084FTQ/,/files/ENCFF227JSA/,/files/ENCFF850LZA/,/files/ENCFF947EHK/,/files/ENCFF252MMP/,/files/ENCFF147BMO/,/files/ENCFF953NCP/,/files/ENCFF838PYJ/,/files/ENCFF110SCN/,/files/ENCFF901OSR/,/files/ENCFF300OGR/,/files/ENCFF742ZKX/,/files/ENCFF296XEZ/,/files/ENCFF635PEJ/,/files/ENCFF831KRS/,/files/ENCFF491XLX/,/files/ENCFF969NGX/,/files/ENCFF525ANA/,/files/ENCFF300GPF/,/files/ENCFF291BGI/,/files/ENCFF205CSH/,/files/ENCFF278HYK/,/files/ENCFF312RWN/,/files/ENCFF775TWS/,/files/ENCFF026LDY/,/files/ENCFF235EZP/,/files/ENCFF972VLL/,/files/ENCFF068ONE/,/files/ENCFF673PUL/,/files/ENCFF026IKD/,/files/ENCFF136JEU/,/files/ENCFF195HSX/,/files/ENCFF324LYJ/,/files/ENCFF044AMH/,/files/ENCFF299YCQ/,/files/ENCFF256XXD/,/files/ENCFF428CQS/,/files/ENCFF336IRL/,/files/ENCFF240FLG/,/files/ENCFF266TFC/,/files/ENCFF300UEL/,/files/ENCFF891ALA/		ENCBS578HBL	1	1		Homo sapiens	child	3 years												/replicates/20fc2244-6d64-4046-acf6-77870f6c913f/				
/experiments/ENCSR822AOE/	ENCSR822AOE	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens right renal cortex interstitium tissue male embryo (105 days)	right renal cortex interstitium	GEO:GSM1059498		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF701WAW/,/files/ENCFF554NMB/,/files/ENCFF752TAX/,/files/ENCFF082GEP/,/files/ENCFF952AQY/,/files/ENCFF981FYW/,/files/ENCFF853AWO/,/files/ENCFF004WJD/,/files/ENCFF537PBN/,/files/ENCFF003LUR/,/files/ENCFF826AWU/,/files/ENCFF929UEM/,/files/ENCFF481QRU/,/files/ENCFF711AJY/,/files/ENCFF436PED/,/files/ENCFF745TWT/,/files/ENCFF122RJO/,/files/ENCFF478JIL/,/files/ENCFF749JMN/		ENCBS100DZU	1	1		Homo sapiens	embryonic	105 days												/replicates/0e950a26-d9fa-4831-a865-fbc40b059e22/				
/experiments/ENCSR470JHE/	ENCSR470JHE	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens cerebellum tissue male embryo (20 weeks)	cerebellum	GEO:GSM1127104		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173256/,/files/ENCFF154NGH/,/files/ENCFF830GMD/,/files/ENCFF196AHF/,/files/ENCFF769YNL/,/files/ENCFF113ZQY/,/files/ENCFF249KID/,/files/ENCFF907GUU/,/files/ENCFF714GLW/,/files/ENCFF777IQQ/,/files/ENCFF040HMN/,/files/ENCFF013GDS/,/files/ENCFF099ZVR/,/files/ENCFF451JOD/,/files/ENCFF702JIN/,/files/ENCFF940IQK/,/files/ENCFF978JSX/,/files/ENCFF761MSD/,/files/ENCFF215QEW/,/files/ENCFF975WDX/,/files/ENCFF183PCE/,/files/ENCFF516SYR/,/files/ENCFF121GDV/,/files/ENCFF798ZWB/,/files/ENCFF769PTG/,/files/ENCFF654GII/,/files/ENCFF716MCB/,/files/ENCFF163BTT/,/files/ENCFF209RPP/		ENCBS930IBH	1	1		Homo sapiens	embryonic	20 weeks												/replicates/f4016ee4-25df-4c57-9f8d-d32c18c00cde/				
/experiments/ENCSR779ZJW/	ENCSR779ZJW	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens trophoblast tissue male embryo (16 weeks)	trophoblast	GEO:GSM1127106		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173269/,/files/ENCFF813TJD/,/files/ENCFF582AHS/,/files/ENCFF176AMZ/,/files/ENCFF147TZM/,/files/ENCFF245YKW/,/files/ENCFF139HDF/,/files/ENCFF802BGX/,/files/ENCFF124FDL/,/files/ENCFF873XNT/,/files/ENCFF622OGB/,/files/ENCFF206IGG/,/files/ENCFF371TXS/,/files/ENCFF291ATB/,/files/ENCFF152CCP/,/files/ENCFF722ACA/,/files/ENCFF707IPU/,/files/ENCFF161BDR/,/files/ENCFF617DKK/,/files/ENCFF417LAS/,/files/ENCFF289WBN/,/files/ENCFF625GDN/,/files/ENCFF052OXI/,/files/ENCFF778QGB/,/files/ENCFF644OEV/,/files/ENCFF813JFQ/,/files/ENCFF740NAJ/,/files/ENCFF863YOC/,/files/ENCFF502ZPY/		ENCBS106ZSH	1	1		Homo sapiens	embryonic	16 weeks												/replicates/d0124c5a-5cf6-4b98-a97b-38eb4d3889f2/				
/experiments/ENCSR451ZUG/	ENCSR451ZUG	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens muscle of leg tissue female embryo (113 days)	muscle of leg	GEO:GSM1172596		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF221DWL/,/files/ENCFF595PRW/,/files/ENCFF693NES/,/files/ENCFF818LXV/,/files/ENCFF971CPV/,/files/ENCFF944WEU/,/files/ENCFF316GOO/,/files/ENCFF305RUX/,/files/ENCFF931PAK/,/files/ENCFF717QGR/,/files/ENCFF252YGC/,/files/ENCFF323JAI/,/files/ENCFF588ETU/,/files/ENCFF030NLF/,/files/ENCFF558FHF/,/files/ENCFF682UEP/,/files/ENCFF578JKP/,/files/ENCFF619IWU/,/files/ENCFF324CWR/,/files/ENCFF786TDT/,/files/ENCFF069WLE/,/files/ENCFF479MMI/,/files/ENCFF818ZDE/,/files/ENCFF256IFX/		ENCBS005NIV	1	3		Homo sapiens	embryonic	113 days												/replicates/2ab5c381-2e01-4c98-872b-0bfdfa6fe145/				
/experiments/ENCSR579AXB/	ENCSR579AXB	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens heart left ventricle tissue male adult (34 years)	heart left ventricle	GEO:GSM983650		Joe Ecker, Salk	Roadmap	released	/files/ENCFF695BLL/,/files/ENCFF228ENS/,/files/ENCFF093BBI/,/files/ENCFF479WOW/,/files/ENCFF121JEK/,/files/ENCFF934VEG/,/files/ENCFF536RSX/,/files/ENCFF259ZEJ/,/files/ENCFF881IGR/,/files/ENCFF434VBG/,/files/ENCFF297NAD/,/files/ENCFF697VLN/,/files/ENCFF118LHX/,/files/ENCFF313LOE/,/files/ENCFF872UVN/,/files/ENCFF908SEW/,/files/ENCFF014EYH/,/files/ENCFF676AUZ/,/files/ENCFF057BKU/,/files/ENCFF522ISQ/,/files/ENCFF814BOO/	/reference-epigenomes/ENCSR631XRW/	ENCBS457GBV	1	1,2		Homo sapiens	adult	34 years												/replicates/3ec830f5-a338-4a1e-a50f-debfe7a9ed55/,/replicates/905ec9d7-7d7a-41dc-97c2-7472a6b28bf8/				
/experiments/ENCSR598KJX/	ENCSR598KJX	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens adrenal gland tissue male adult (34 years)	adrenal gland	GEO:GSM1010950		Joe Ecker, Salk	Roadmap	released	/files/ENCFF626ZVA/,/files/ENCFF938HVE/,/files/ENCFF657QQR/,/files/ENCFF141KJW/,/files/ENCFF521QVG/,/files/ENCFF370LGL/,/files/ENCFF515DZW/,/files/ENCFF413JSZ/,/files/ENCFF415PVP/,/files/ENCFF859KAE/,/files/ENCFF254MVB/,/files/ENCFF124WMT/,/files/ENCFF005CIP/,/files/ENCFF582MUN/,/files/ENCFF580LSW/,/files/ENCFF289BMI/,/files/ENCFF225BUX/,/files/ENCFF762WAL/,/files/ENCFF942LCS/,/files/ENCFF350TUA/,/files/ENCFF698CFW/,/files/ENCFF170YLG/,/files/ENCFF802ADF/,/files/ENCFF201THF/,/files/ENCFF482OSR/,/files/ENCFF359JTP/,/files/ENCFF932ZTP/,/files/ENCFF938FNW/,/files/ENCFF294JVB/,/files/ENCFF968BBT/,/files/ENCFF090QOW/,/files/ENCFF425CDG/,/files/ENCFF500TSS/,/files/ENCFF190GXI/,/files/ENCFF906UKI/,/files/ENCFF021SRX/,/files/ENCFF297NQG/,/files/ENCFF261OMN/,/files/ENCFF163LMU/,/files/ENCFF088LZJ/,/files/ENCFF966JMK/		ENCBS549JSH	1	2		Homo sapiens	adult	34 years												/replicates/57d4be8a-10a7-4a9f-bd77-0608907bc073/				
/experiments/ENCSR556KEJ/	ENCSR556KEJ	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens lung tissue female adult (30 years)	lung	GEO:GSM983647		Joe Ecker, Salk	Roadmap	released	/files/ENCFF198UQU/,/files/ENCFF435IGQ/,/files/ENCFF780CEC/,/files/ENCFF036ODG/,/files/ENCFF982BAD/,/files/ENCFF249IVT/,/files/ENCFF805NOZ/,/files/ENCFF039JFT/,/files/ENCFF833EGV/,/files/ENCFF783BNK/,/files/ENCFF563DHU/,/files/ENCFF342ZGW/,/files/ENCFF320SCR/,/files/ENCFF436MWV/,/files/ENCFF992DYS/,/files/ENCFF278IPT/,/files/ENCFF058GGA/,/files/ENCFF951VWE/,/files/ENCFF178PCC/,/files/ENCFF243SLT/,/files/ENCFF677UMI/	/reference-epigenomes/ENCSR618CDZ/	ENCBS237TXC	1	1,2		Homo sapiens	adult	30 years												/replicates/dd4e0c39-ffbf-4e25-9113-9c6dc487ad8c/,/replicates/7c5fdb3e-bc71-46cb-942c-feeda75ab93f/				
/experiments/ENCSR969JYY/	ENCSR969JYY	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens germinal matrix tissue male embryo (20 weeks)	germinal matrix	GEO:GSM751275,GEO:GSM1582473		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173277/,/files/SRR2173241/,/files/ENCFF132NWS/,/files/ENCFF744BZH/,/files/ENCFF365PPV/,/files/ENCFF158BRM/,/files/ENCFF889LYG/,/files/ENCFF457XKS/,/files/ENCFF065ESF/,/files/ENCFF546ZPK/,/files/ENCFF853LNU/,/files/ENCFF448QRY/,/files/ENCFF543WLD/,/files/ENCFF951YSP/,/files/ENCFF086BLI/,/files/ENCFF682UIH/,/files/ENCFF804IMC/,/files/ENCFF966OOB/,/files/ENCFF564PYY/,/files/ENCFF600TPU/,/files/ENCFF530SIS/,/files/ENCFF570PKL/	/reference-epigenomes/ENCSR557OQA/	ENCBS646PGX,ENCBS035DRR	1,2	1		Homo sapiens	embryonic	20 weeks												/replicates/b8203d10-7c09-4a0f-b8d1-d58cf238510c/,/replicates/b9140ef1-7b4f-4e08-bdb4-90fa4bbf3075/				
/experiments/ENCSR212AMA/	ENCSR212AMA	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens kidney tissue female embryo (105 days)	kidney	GEO:GSM1059510		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF391AJE/,/files/ENCFF269PVT/,/files/ENCFF174EDE/,/files/ENCFF061ISH/,/files/ENCFF295FFW/,/files/ENCFF525CMT/,/files/ENCFF664GYV/,/files/ENCFF197DSW/,/files/ENCFF156LFG/,/files/ENCFF455MRZ/,/files/ENCFF244EKM/,/files/ENCFF571CQP/,/files/ENCFF463NFI/,/files/ENCFF064TTU/,/files/ENCFF221JFY/,/files/ENCFF891NKN/,/files/ENCFF359CVG/,/files/ENCFF798UXR/,/files/ENCFF012IBV/		ENCBS263ZZU	1	1		Homo sapiens	embryonic	105 days												/replicates/e8b9d76a-9990-4a4a-9385-d5edb3f6e542/				
/experiments/ENCSR706XCG/	ENCSR706XCG	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens placental basal plate tissue male embryo (16 weeks)	placental basal plate	GEO:GSM1127097		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173268/,/files/ENCFF896HMK/,/files/ENCFF109LTX/,/files/ENCFF752DWR/,/files/ENCFF425VQF/,/files/ENCFF486WKK/,/files/ENCFF009LUG/,/files/ENCFF513BHI/,/files/ENCFF069QQH/,/files/ENCFF026SBP/,/files/ENCFF531NCZ/,/files/ENCFF927RYU/,/files/ENCFF115NUR/,/files/ENCFF506OTS/,/files/ENCFF561HKX/,/files/ENCFF992AAT/,/files/ENCFF182YPJ/,/files/ENCFF638RWJ/,/files/ENCFF071AWC/,/files/ENCFF586NLU/,/files/ENCFF860WKB/,/files/ENCFF777ZZR/,/files/ENCFF333XND/,/files/ENCFF635OYZ/,/files/ENCFF758MCH/,/files/ENCFF816HTT/,/files/ENCFF096GMQ/,/files/ENCFF624GGQ/,/files/ENCFF730XIJ/		ENCBS531INQ	1	1		Homo sapiens	embryonic	16 weeks												/replicates/2f3c59ec-64b5-43ae-8f80-63864cb85272/				
/experiments/ENCSR914REH/	ENCSR914REH	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens thymus tissue male child (3 years)	thymus	GEO:GSM1010979,GEO:GSM1120322		Joe Ecker, Salk	Roadmap	released	/files/ENCFF405CGC/,/files/ENCFF701FZZ/,/files/ENCFF296OAY/,/files/ENCFF674DYK/,/files/ENCFF430MOL/,/files/ENCFF029LVQ/,/files/ENCFF325SZG/,/files/ENCFF491UHA/,/files/ENCFF823DCZ/,/files/ENCFF168HTX/,/files/ENCFF382ZHD/,/files/ENCFF149QLA/,/files/ENCFF683NZX/,/files/ENCFF100YLV/,/files/ENCFF679SXF/,/files/ENCFF498TAR/,/files/ENCFF656GXV/,/files/ENCFF080CJC/,/files/ENCFF354JLF/,/files/ENCFF800RJI/,/files/ENCFF267OCM/	/reference-epigenomes/ENCSR521POX/	ENCBS672KLQ	1	1,2		Homo sapiens	child	3 years												/replicates/ee5282e9-fd32-4435-8827-66707b97ad6e/,/replicates/a74f8976-522f-44cc-8da3-365a6256d71c/				
/experiments/ENCSR051QXW/	ENCSR051QXW	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens chorionic villus tissue female embryo (40 weeks)	chorionic villus	GEO:GSM1127102		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173265/,/files/ENCFF640UBK/,/files/ENCFF181KRA/,/files/ENCFF835NHU/,/files/ENCFF629PSQ/,/files/ENCFF663RUW/,/files/ENCFF157TZQ/,/files/ENCFF877OBS/,/files/ENCFF300TSM/,/files/ENCFF101AAR/,/files/ENCFF260KQR/,/files/ENCFF828LKW/,/files/ENCFF729MSE/,/files/ENCFF908ZZH/,/files/ENCFF201NCO/,/files/ENCFF164LMT/,/files/ENCFF002JUY/,/files/ENCFF919RER/,/files/ENCFF513JCY/,/files/ENCFF663EHW/,/files/ENCFF179GHM/,/files/ENCFF936PBP/,/files/ENCFF810NYF/,/files/ENCFF010BVC/,/files/ENCFF804UGI/,/files/ENCFF340KKR/,/files/ENCFF777KVO/,/files/ENCFF854YKO/,/files/ENCFF661SHA/		ENCBS753HDP	1	1		Homo sapiens	embryonic	40 weeks												/replicates/6996b6b4-e35f-4fb0-a0d5-a1b1af8006ff/				
/experiments/ENCSR623SXW/	ENCSR623SXW	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens urinary bladder tissue male child (3 years)	urinary bladder	GEO:GSM1058026		Joe Ecker, Salk	Roadmap	released	/files/ENCFF008YRN/,/files/ENCFF503XQG/,/files/ENCFF936CIB/,/files/ENCFF830QMI/,/files/ENCFF536JUS/,/files/ENCFF379SKP/,/files/ENCFF681NWN/,/files/ENCFF052VVP/,/files/ENCFF183BZL/,/files/ENCFF857VLY/,/files/ENCFF174DLW/,/files/ENCFF995YUW/,/files/ENCFF874JBE/,/files/ENCFF756GMD/		ENCBS372BVG	1	1,2		Homo sapiens	child	3 years												/replicates/1e542bba-c8e8-4349-8390-d8a415e928d4/,/replicates/905db82c-55d8-43cf-a9d5-1bced2d6135f/				
/experiments/ENCSR675POY/	ENCSR675POY	whole-genome shotgun bisulfite sequencing	WGBS	tissue				Homo sapiens adrenal gland tissue female adult (30 years)	adrenal gland	GEO:GSM1282354		Joe Ecker, Salk	Roadmap	released	/files/ENCFF276QEO/,/files/ENCFF173EHC/,/files/ENCFF703MUJ/,/files/ENCFF675PWE/,/files/ENCFF282HNG/,/files/ENCFF700AQS/,/files/ENCFF292CQA/,/files/ENCFF500WZI/,/files/ENCFF562KSB/,/files/ENCFF210XTE/,/files/ENCFF483MGW/,/files/ENCFF255BVZ/,/files/ENCFF815IZE/,/files/ENCFF033JTO/,/files/ENCFF774YCZ/,/files/ENCFF803GEY/,/files/ENCFF414BUP/,/files/ENCFF264XRF/,/files/ENCFF303HNO/,/files/ENCFF037KPZ/,/files/ENCFF307UCE/		ENCBS428BRH	1	1,2		Homo sapiens	adult	30 years												/replicates/bb9a9994-cc88-44f5-89e8-f7eec67cd3d6/,/replicates/3f703173-f058-40cc-8c0e-280184bb8948/				
/experiments/ENCSR763NOO/	ENCSR763NOO	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens aorta tissue male adult (34 years)	aorta	GEO:GSM1010952		Joe Ecker, Salk	Roadmap	released	/files/ENCFF529MPR/,/files/ENCFF816UXX/,/files/ENCFF949VVE/,/files/ENCFF961CFO/,/files/ENCFF649JJW/,/files/ENCFF319EMD/,/files/ENCFF966VSO/,/files/ENCFF630TOA/,/files/ENCFF577VHI/,/files/ENCFF180HLM/,/files/ENCFF469TWB/,/files/ENCFF976YGF/,/files/ENCFF096NUX/,/files/ENCFF287PMT/,/files/ENCFF118ATX/,/files/ENCFF106VHC/,/files/ENCFF081DYZ/,/files/ENCFF577GOM/,/files/ENCFF655CSH/,/files/ENCFF380ABD/,/files/ENCFF797LQJ/,/files/ENCFF933UDE/,/files/ENCFF914RDG/,/files/ENCFF599CCL/,/files/ENCFF837JEV/,/files/ENCFF845HYO/,/files/ENCFF079FTT/,/files/ENCFF891XFZ/,/files/ENCFF782QIQ/,/files/ENCFF600EWA/,/files/ENCFF884NBO/,/files/ENCFF535LPX/,/files/ENCFF587XXF/,/files/ENCFF386YGS/,/files/ENCFF597VMC/,/files/ENCFF906TUV/,/files/ENCFF216XVM/,/files/ENCFF452VYO/,/files/ENCFF084XQU/,/files/ENCFF026JOX/,/files/ENCFF968EQY/	/reference-epigenomes/ENCSR877RKO/	ENCBS147RHM	1	2		Homo sapiens	adult	34 years												/replicates/3560fc70-8ff9-465d-b6a3-886f088f1333/				
/experiments/ENCSR445DAC/	ENCSR445DAC	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens chorionic villus tissue male embryo (38 weeks)	chorionic villus	GEO:GSM1582468		Joseph Costello, UCSF	Roadmap	released	/files/SRR2173280/,/files/ENCFF445SBC/,/files/ENCFF525TZI/,/files/ENCFF900BKZ/,/files/ENCFF930AVJ/,/files/ENCFF958PEF/,/files/ENCFF144CTC/,/files/ENCFF843KOD/,/files/ENCFF711KJW/,/files/ENCFF274JIK/,/files/ENCFF376HRQ/,/files/ENCFF350BRR/,/files/ENCFF617LWK/,/files/ENCFF590QQN/,/files/ENCFF615OZP/,/files/ENCFF882XXO/,/files/ENCFF797XEU/,/files/ENCFF565JCX/,/files/ENCFF954RVV/,/files/ENCFF522BYY/,/files/ENCFF613UWM/,/files/ENCFF121WXQ/,/files/ENCFF463PYN/,/files/ENCFF851GHS/,/files/ENCFF701LIF/,/files/ENCFF477YHN/,/files/ENCFF970SFM/,/files/ENCFF130XAM/,/files/ENCFF359ROL/		ENCBS007MVB	1	1		Homo sapiens	embryonic	38 weeks												/replicates/2d74fc54-a047-4911-9add-1ff04a92be53/				
/experiments/ENCSR652AWW/	ENCSR652AWW	polyA plus RNA-seq	polyA plus RNA-seq	tissue				Homo sapiens muscle of back tissue male embryo (105 days)	muscle of back	GEO:GSM1101704		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF473DKB/,/files/ENCFF619RJY/,/files/ENCFF456LGT/,/files/ENCFF553HAG/,/files/ENCFF769LQI/,/files/ENCFF706VUD/,/files/ENCFF653DFS/,/files/ENCFF254REY/,/files/ENCFF925GCD/,/files/ENCFF976PPP/,/files/ENCFF481PAZ/,/files/ENCFF744OEJ/,/files/ENCFF906RDS/,/files/ENCFF718ICW/,/files/ENCFF520VKI/,/files/ENCFF063KTH/,/files/ENCFF601DQN/,/files/ENCFF890SWV/,/files/ENCFF519CVR/		ENCBS645HGQ	1	1		Homo sapiens	embryonic	105 days												/replicates/cd74d164-a03e-415f-8db0-c2ebbabee55a/				
